"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"      DATE    DECIMAL_YEAR
  -1.03812870145E+00   5.02000000000E+00       05N01E08N03D    2014-07-15    2014.53424658
  -1.03758941681E+00   5.08000000000E+00       05N01E08N03D    2014-08-01    2014.58082192
  -1.03780696173E+00   4.98000000000E+00       05N01E08N03D    2014-08-15    2014.61917808
  -1.03855884747E+00   5.01000000000E+00       05N01E08N03D    2014-09-01    2014.66575342
  -1.03811577990E+00   4.92000000000E+00       05N01E08N03D    2014-09-15    2014.70410959
  -1.03726815309E+00   4.84000000000E+00       05N01E08N03D    2014-09-22    2014.72328767
  -9.80334723922E-01   5.45000000000E+00       05N01E08N03D    2015-01-20    2015.05205479
  -9.51107077644E-01   5.49000000000E+00       05N01E08N03D    2015-03-03    2015.16712329
  -8.81059697921E-01   5.11000000000E+00       05N01E08N03D    2015-09-28    2015.73972603
  -8.46403544040E-01   5.27000000000E+00       05N01E08N03D    2016-01-20    2016.05191257
  -8.33039595808E-01   5.44000000000E+00       05N01E08N03D    2016-02-29    2016.16120219
  -8.34203701399E-01   5.59000000000E+00       05N01E08N03D    2016-07-13    2016.53005464
  -9.02921990627E-01   5.42000000000E+00       05N01E08N03D    2016-10-24    2016.81147541
   2.73215486156E+03   2.72922000000E+03       05N01E08N04D    1997-02-20    1997.13698630
   1.20633352362E-02   3.30000000000E-01       05N01E08N04D    1997-03-31    1997.24383562
  -1.57807725907E-01  -4.00000000000E-02       05N01E08N04D    1998-03-18    1998.20821918
  -1.50099714003E-01  -7.99999999999E-02       05N01E08N04D    1998-03-27    1998.23287671
  -1.28921107812E-01   7.00000000002E-02       05N01E08N04D    1998-04-23    1998.30684932
  -1.17530197818E-01   9.00000000001E-02       05N01E08N04D    1998-05-26    1998.39726027
  -1.15698356862E-01   1.80000000000E-01       05N01E08N04D    1998-06-17    1998.45753425
  -1.15987623848E-01   1.30000000000E-01       05N01E08N04D    1998-06-25    1998.47945205
  -1.21039912274E-01   8.00000000004E-02       05N01E08N04D    1998-07-28    1998.56986301
  -1.29508071173E-01  -9.99999999976E-03       05N01E08N04D    1998-08-24    1998.64383562
  -1.44468811285E-01  -1.30000000000E-01       05N01E08N04D    1998-09-26    1998.73424658
  -1.81378104523E-01  -2.80000000000E-01       05N01E08N04D    1998-11-23    1998.89315068
  -2.03431205029E-01  -5.40000000000E-01       05N01E08N04D    1998-12-21    1998.96986301
  -2.23674949787E-01  -8.99999999997E-02       05N01E08N04D    1999-01-21    1999.05479452
  -2.20243901053E-01   1.60000000000E-01       05N01E08N04D    1999-02-23    1999.14520548
  -1.92365796389E-01   3.00000000000E-01       05N01E08N04D    1999-03-29    1999.23835616
  -1.65347835570E-01   3.30000000000E-01       05N01E08N04D    1999-04-26    1999.31506849
  -1.45810389041E-01   4.30000000000E-01       05N01E08N04D    1999-05-26    1999.39726027
  -1.32508015909E-01   3.00000000000E-01       05N01E08N04D    1999-06-28    1999.48767123
  -1.26686162331E-01   2.50000000000E-01       05N01E08N04D    1999-07-27    1999.56712329
  -1.25959755097E-01   1.60000000000E-01       05N01E08N04D    1999-08-30    1999.66027397
  -1.30245119127E-01   7.00000000002E-02       05N01E08N04D    1999-09-28    1999.73972603
  -1.38700741813E-01   8.00000000004E-02       05N01E08N04D    1999-10-27    1999.81917808
  -1.54259446400E-01   1.40000000000E-01       05N01E08N04D    1999-12-01    1999.91506849
  -1.64975663138E-01   8.00000000004E-02       05N01E08N04D    1999-12-20    1999.96712329
  -1.69526461532E-01   4.00000000000E-01       05N01E08N04D    2000-02-29    2000.16120219
  -1.50396078751E-01   7.20000000000E-01       05N01E08N04D    2000-03-24    2000.22677596
  -1.24694521166E-01  -8.60000000000E-01       05N01E08N04D    2000-04-26    2000.31693989
  -1.16907895936E-01   7.10000000000E-01       05N01E08N04D    2000-05-21    2000.38524590
  -1.16573273273E-01  -1.08000000000E+00       05N01E08N04D    2000-05-23    2000.39071038
  -1.17511011376E-01   9.40000000000E-01       05N01E08N04D    2000-06-27    2000.48633880
  -1.25946855484E-01   8.80000000000E-01       05N01E08N04D    2000-07-26    2000.56557377
  -1.39356019163E-01   3.90000000000E-01       05N01E08N04D    2000-08-23    2000.64207650
  -1.58256749814E-01   7.10000000000E-01       05N01E08N04D    2000-09-21    2000.72131148
  -1.84297491842E-01   1.10000000000E-01       05N01E08N04D    2000-10-23    2000.80874317
  -2.18385779658E-01   4.80000000000E-01       05N01E08N04D    2000-11-27    2000.90437158
  -2.42581877129E-01   3.00000000000E-01       05N01E08N04D    2000-12-19    2000.96448087
  -2.77773974207E-01   2.70000000000E-01       05N01E08N04D    2001-01-30    2001.07945205
  -2.73932745710E-01   7.60000000000E-01       05N01E08N04D    2001-03-07    2001.17808219
  -2.56883734240E-01   1.03000000000E+00       05N01E08N04D    2001-04-02    2001.24931507
  -2.40590525906E-01   1.13000000000E+00       05N01E08N04D    2001-05-10    2001.35342466
  -2.38992872636E-01   1.06000000000E+00       05N01E08N04D    2001-05-31    2001.41095890
  -2.42469881583E-01   1.00000000000E+00       05N01E08N04D    2001-06-28    2001.48767123
  -2.53956253103E-01   8.60000000000E-01       05N01E08N04D    2001-08-01    2001.58082192
  -2.68415221381E-01   9.80000000000E-01       05N01E08N04D    2001-08-29    2001.65753425
  -3.93773644406E-01   8.90000000000E-01       05N01E08N04D    2002-01-25    2002.06575342
  -3.83349536509E-01   1.07000000000E+00       05N01E08N04D    2002-03-21    2002.21643836
  -3.69938536386E-01   1.15000000000E+00       05N01E08N04D    2002-07-03    2002.50136986
  -4.13143699785E-01   8.90000000000E-01       05N01E08N04D    2002-09-11    2002.69315068
  -5.41244599657E-01   7.30000000000E-01       05N01E08N04D    2003-01-13    2003.03287671
  -5.45964272691E-01   1.15000000000E+00       05N01E08N04D    2003-03-13    2003.19452055
  -5.31457916809E-01   1.10000000000E+00       05N01E08N04D    2003-04-04    2003.25479452
  -5.19396200303E-01   1.21000000000E+00       05N01E08N04D    2003-04-29    2003.32328767
  -5.14091096762E-01   1.31000000000E+00       05N01E08N04D    2003-06-03    2003.41917808
  -5.16036657637E-01   1.26000000000E+00       05N01E08N04D    2003-07-01    2003.49589041
  -5.17735819705E-01   1.15000000000E+00       05N01E08N04D    2003-07-11    2003.52328767
  -5.20163223428E-01   1.21000000000E+00       05N01E08N04D    2003-07-22    2003.55342466
  -5.24959452671E-01   1.03000000000E+00       05N01E08N04D    2003-08-08    2003.60000000
  -5.34805088385E-01   8.50000000000E-01       05N01E08N04D    2003-09-04    2003.67397260
  -5.47191480659E-01   9.40000000000E-01       05N01E08N04D    2003-10-01    2003.74794521
  -5.54463813824E-01   8.80000000000E-01       05N01E08N04D    2003-10-15    2003.78630137
  -5.69482440955E-01   7.50000000000E-01       05N01E08N04D    2003-11-10    2003.85753425
  -5.79605556708E-01   9.50000000000E-01       05N01E08N04D    2003-11-26    2003.90136986
  -5.84903439218E-01   1.07000000000E+00       05N01E08N04D    2003-12-04    2003.92328767
  -6.11232190820E-01   1.23000000000E+00       05N01E08N04D    2004-01-14    2004.03551913
  -6.11539354706E-01   1.15000000000E+00       05N01E08N04D    2004-01-15    2004.03825137
  -6.11616520515E-01   9.20000000000E-01       05N01E08N04D    2004-02-05    2004.09562842
  -6.03976805074E-01   1.28000000000E+00       05N01E08N04D    2004-02-23    2004.14480874
  -5.93986491802E-01   1.27000000000E+00       05N01E08N04D    2004-03-08    2004.18306011
  -5.69796157636E-01   1.70000000000E+00       05N01E08N04D    2004-04-01    2004.24863388
  -5.51123641558E-01   1.42000000000E+00       05N01E08N04D    2004-04-26    2004.31693989
  -5.46986091093E-01   1.46000000000E+00       05N01E08N04D    2004-05-06    2004.34426230
  -5.43918491565E-01   1.41000000000E+00       05N01E08N04D    2004-05-20    2004.38251366
  -5.43228064464E-01   1.62000000000E+00       05N01E08N04D    2004-05-28    2004.40437158
  -5.44390037046E-01   1.47000000000E+00       05N01E08N04D    2004-06-14    2004.45081967
  -5.47815325273E-01   1.44000000000E+00       05N01E08N04D    2004-06-29    2004.49180328
  -5.52994797704E-01   1.37000000000E+00       05N01E08N04D    2004-07-13    2004.53005464
  -5.60780358584E-01   1.22000000000E+00       05N01E08N04D    2004-07-29    2004.57377049
  -5.63668924788E-01   1.17000000000E+00       05N01E08N04D    2004-08-03    2004.58743169
  -5.64882403357E-01   1.27000000000E+00       05N01E08N04D    2004-08-05    2004.59289617
  -5.90269240291E-01   1.06000000000E+00       05N01E08N04D    2004-09-09    2004.68852459
  -5.93603501106E-01   1.24000000000E+00       05N01E08N04D    2004-09-13    2004.69945355
  -6.10198497685E-01   1.05000000000E+00       05N01E08N04D    2004-10-01    2004.74863388
  -6.36100536973E-01   1.11000000000E+00       05N01E08N04D    2004-10-26    2004.81693989
  -6.42871053133E-01   8.00000000000E-01       05N01E08N04D    2004-11-01    2004.83333333
  -6.89314165664E-01   9.20000000000E-01       05N01E08N04D    2004-12-09    2004.93715847
  -6.97291849044E-01   1.16000000000E+00       05N01E08N04D    2004-12-15    2004.95355191
  -7.31345020435E-01   1.50000000000E+00       05N01E08N04D    2005-01-10    2005.02465753
  -7.52856014468E-01   1.46000000000E+00       05N01E08N04D    2005-02-03    2005.09041096
  -7.65588068548E-01   1.33000000000E+00       05N01E08N04D    2005-02-24    2005.14794521
  -7.68491170957E-01   1.82000000000E+00       05N01E08N04D    2005-03-02    2005.16438356
  -7.80720345558E-01   1.45000000000E+00       05N01E08N04D    2005-04-04    2005.25479452
  -7.85120763091E-01   1.88000000000E+00       05N01E08N04D    2005-04-18    2005.29315068
  -7.87951439975E-01   1.73000000000E+00       05N01E08N04D    2005-04-27    2005.31780822
  -7.95242893455E-01   2.01000000000E+00       05N01E08N04D    2005-05-16    2005.36986301
  -8.06452645862E-01   1.90000000000E+00       05N01E08N04D    2005-06-06    2005.42739726
  -8.10854588736E-01   1.86000000000E+00       05N01E08N04D    2005-06-13    2005.44657534
  -8.38147681855E-01   1.90000000000E+00       05N01E08N04D    2005-07-19    2005.54520548
  -8.51485467202E-01   1.72000000000E+00       05N01E08N04D    2005-08-03    2005.58630137
  -8.51485467202E-01   1.82000000000E+00       05N01E08N04D    2005-08-03    2005.58630137
  -8.57006857930E-01   1.83000000000E+00       05N01E08N04D    2005-08-09    2005.60273973
  -8.85135295216E-01   1.77000000000E+00       05N01E08N04D    2005-09-08    2005.68493151
  -9.00182264078E-01   1.73000000000E+00       05N01E08N04D    2005-09-29    2005.74246575
  -9.03337758005E-01   1.48000000000E+00       05N01E08N04D    2005-10-05    2005.75890411
  -9.10814983278E-01   1.62000000000E+00       05N01E08N04D    2005-11-09    2005.85479452
  -9.11782184941E-01   1.80000000000E+00       05N01E08N04D    2005-11-16    2005.87397260
  -9.14688798608E-01   1.85000000000E+00       05N01E08N04D    2005-12-02    2005.91780822
  -9.15209615627E-01   1.85000000000E+00       05N01E08N04D    2005-12-05    2005.92602740
  -9.18844052597E-01   2.16000000000E+00       05N01E08N04D    2006-01-09    2006.02191781
  -9.18903229741E-01   2.03000000000E+00       05N01E08N04D    2006-01-18    2006.04657534
  -9.18361023587E-01   2.07000000000E+00       05N01E08N04D    2006-02-01    2006.08493151
  -9.18212324706E-01   1.84000000000E+00       05N01E08N04D    2006-02-03    2006.09041096
  -9.15231582813E-01   2.09000000000E+00       05N01E08N04D    2006-03-02    2006.16438356
  -9.14434009102E-01   2.06000000000E+00       05N01E08N04D    2006-03-07    2006.17808219
  -9.08961599384E-01   2.15000000000E+00       05N01E08N04D    2006-04-03    2006.25205479
  -9.05915833103E-01   2.30000000000E+00       05N01E08N04D    2006-04-20    2006.29863014
  -9.04361033434E-01   2.28000000000E+00       05N01E08N04D    2006-05-03    2006.33424658
  -9.04285778509E-01   2.32000000000E+00       05N01E08N04D    2006-05-11    2006.35616438
  -9.07508713087E-01   2.27000000000E+00       05N01E08N04D    2006-06-01    2006.41369863
  -9.11058829110E-01   2.22000000000E+00       05N01E08N04D    2006-06-12    2006.44383562
  -9.21872941669E-01   2.24000000000E+00       05N01E08N04D    2006-07-05    2006.50684932
  -9.22434543560E-01   2.37000000000E+00       05N01E08N04D    2006-07-06    2006.50958904
  -9.40403314819E-01   2.22000000000E+00       05N01E08N04D    2006-08-02    2006.58356164
  -9.41159134104E-01   2.28000000000E+00       05N01E08N04D    2006-08-03    2006.58630137
  -9.67415038525E-01   1.95000000000E+00       05N01E08N04D    2006-09-05    2006.67671233
  -9.68950900816E-01   2.28000000000E+00       05N01E08N04D    2006-09-07    2006.68219178
  -9.85114301060E-01   2.00000000000E+00       05N01E08N04D    2006-10-04    2006.75616438
  -9.89104646377E-01   2.09000000000E+00       05N01E08N04D    2006-10-16    2006.78904110
  -9.91138924084E-01   1.93000000000E+00       05N01E08N04D    2006-11-06    2006.84657534
  -9.91271468099E-01   2.09000000000E+00       05N01E08N04D    2006-11-08    2006.85205479
  -9.94932081216E-01   2.07000000000E+00       05N01E08N04D    2006-12-04    2006.92328767
  -9.98366759292E-01   1.97000000000E+00       05N01E08N04D    2007-01-02    2007.00273973
  -9.98679174390E-01   2.02000000000E+00       05N01E08N04D    2007-01-08    2007.01917808
  -9.97676243137E-01   2.20000000000E+00       05N01E08N04D    2007-02-05    2007.09589041
  -9.97425316577E-01   2.16000000000E+00       05N01E08N04D    2007-02-08    2007.10410959
  -9.94491929617E-01   2.37000000000E+00       05N01E08N04D    2007-03-07    2007.17808219
  -9.91813580412E-01   2.35000000000E+00       05N01E08N04D    2007-04-03    2007.25205479
  -9.91693592389E-01   2.47000000000E+00       05N01E08N04D    2007-04-05    2007.25753425
  -9.91916372315E-01   2.64000000000E+00       05N01E08N04D    2007-05-01    2007.32876712
  -9.92051869905E-01   2.52000000000E+00       05N01E08N04D    2007-05-02    2007.33150685
  -1.00136864456E+00   2.64000000000E+00       05N01E08N04D    2007-06-04    2007.42191781
  -1.00226371917E+00   2.58000000000E+00       05N01E08N04D    2007-06-06    2007.42739726
  -1.01724197352E+00   2.57000000000E+00       05N01E08N04D    2007-07-02    2007.49863014
  -1.02372764680E+00   2.45000000000E+00       05N01E08N04D    2007-07-11    2007.52328767
  -1.04097389542E+00   2.39000000000E+00       05N01E08N04D    2007-08-01    2007.58082192
  -1.04187769125E+00   2.43000000000E+00       05N01E08N04D    2007-08-02    2007.58356164
  -1.07525547616E+00   2.24000000000E+00       05N01E08N04D    2007-09-06    2007.67945205
  -1.07525547616E+00   2.25000000000E+00       05N01E08N04D    2007-09-06    2007.67945205
  -1.09605354513E+00   2.27000000000E+00       05N01E08N04D    2007-10-03    2007.75342466
  -1.09984329711E+00   2.29000000000E+00       05N01E08N04D    2007-10-10    2007.77260274
  -1.10660591035E+00   2.17000000000E+00       05N01E08N04D    2007-11-01    2007.83287671
  -1.10746898249E+00   2.20000000000E+00       05N01E08N04D    2007-11-05    2007.84383562
  -1.11516057704E+00   1.99000000000E+00       05N01E08N04D    2007-12-03    2007.92054795
  -1.11544775980E+00   2.31000000000E+00       05N01E08N04D    2007-12-04    2007.92328767
  -1.12211504655E+00   2.36000000000E+00       05N01E08N04D    2008-01-02    2008.00273224
  -1.12302784833E+00   2.33000000000E+00       05N01E08N04D    2008-01-10    2008.02459016
  -1.12274816684E+00   2.65000000000E+00       05N01E08N04D    2008-02-04    2008.09289617
  -1.12257930831E+00   2.57000000000E+00       05N01E08N04D    2008-02-06    2008.09836066
  -1.11854979152E+00   2.48000000000E+00       05N01E08N04D    2008-03-06    2008.17759563
  -1.11768526212E+00   2.58000000000E+00       05N01E08N04D    2008-03-11    2008.19125683
  -1.11388563228E+00   2.65000000000E+00       05N01E08N04D    2008-04-01    2008.24863388
  -1.11356506080E+00   2.67000000000E+00       05N01E08N04D    2008-04-03    2008.25409836
  -1.11040475155E+00   2.79000000000E+00       05N01E08N04D    2008-05-06    2008.34426230
  -1.11067263402E+00   2.77000000000E+00       05N01E08N04D    2008-05-13    2008.36338798
  -1.11909278827E+00   2.72000000000E+00       05N01E08N04D    2008-06-18    2008.46174863
  -1.12174224456E+00   2.77000000000E+00       05N01E08N04D    2008-06-24    2008.47814208
  -1.12643213930E+00   2.70000000000E+00       05N01E08N04D    2008-07-03    2008.50273224
  -1.12926540451E+00   2.74000000000E+00       05N01E08N04D    2008-07-08    2008.51639344
  -1.14856662378E+00   2.61000000000E+00       05N01E08N04D    2008-08-05    2008.59289617
  -1.14856662378E+00   2.72000000000E+00       05N01E08N04D    2008-08-05    2008.59289617
  -1.17220630369E+00   2.37000000000E+00       05N01E08N04D    2008-09-02    2008.66939891
  -1.17306410170E+00   2.54000000000E+00       05N01E08N04D    2008-09-03    2008.67213115
  -1.19489161233E+00   2.42000000000E+00       05N01E08N04D    2008-10-01    2008.74863388
  -1.19865171743E+00   2.26000000000E+00       05N01E08N04D    2008-10-07    2008.76502732
  -1.21059547009E+00   2.40000000000E+00       05N01E08N04D    2008-11-03    2008.83879781
  -1.21204483891E+00   1.92000000000E+00       05N01E08N04D    2008-11-07    2008.84972678
  -1.22213479101E+00   2.43000000000E+00       05N01E08N04D    2008-12-01    2008.91530055
  -1.22344469460E+00   2.38000000000E+00       05N01E08N04D    2008-12-04    2008.92349727
  -1.23597144762E+00   2.37000000000E+00       05N01E08N04D    2009-01-05    2009.01095890
  -1.23704852939E+00   2.48000000000E+00       05N01E08N04D    2009-01-08    2009.01917808
  -1.24622853007E+00   2.49000000000E+00       05N01E08N04D    2009-02-03    2009.09041096
  -1.24622853007E+00   2.53000000000E+00       05N01E08N04D    2009-02-03    2009.09041096
  -1.25420116454E+00   2.55000000000E+00       05N01E08N04D    2009-02-27    2009.15616438
  -1.25580494505E+00   2.66000000000E+00       05N01E08N04D    2009-03-04    2009.16986301
  -1.26494604840E+00   2.85000000000E+00       05N01E08N04D    2009-04-01    2009.24657534
  -1.27928556137E+00   2.80000000000E+00       05N01E08N04D    2009-05-04    2009.33698630
  -1.28041697393E+00   2.82000000000E+00       05N01E08N04D    2009-05-06    2009.34246575
  -1.29966947729E+00   2.85000000000E+00       05N01E08N04D    2009-06-01    2009.41369863
  -1.30334782888E+00   2.85000000000E+00       05N01E08N04D    2009-06-05    2009.42465753
  -1.30610659257E+00   2.97000000000E+00       05N01E08N04D    2009-06-08    2009.43287671
  -1.32802423222E+00   2.90000000000E+00       05N01E08N04D    2009-06-29    2009.49041096
  -1.33612976514E+00   2.84000000000E+00       05N01E08N04D    2009-07-06    2009.50958904
  -1.37215295806E+00   2.70000000000E+00       05N01E08N04D    2009-08-03    2009.58630137
  -1.37215295806E+00   2.72000000000E+00       05N01E08N04D    2009-08-03    2009.58630137
  -1.40181819261E+00   2.65000000000E+00       05N01E08N04D    2009-08-24    2009.64383562
  -1.42477384307E+00   2.52000000000E+00       05N01E08N04D    2009-09-09    2009.68767123
  -1.45693981407E+00   2.42000000000E+00       05N01E08N04D    2009-10-05    2009.75890411
  -1.45910144749E+00   2.58000000000E+00       05N01E08N04D    2009-10-07    2009.76438356
  -1.48092502185E+00   2.37000000000E+00       05N01E08N04D    2009-11-02    2009.83561644
  -1.50269350347E+00   2.58000000000E+00       05N01E08N04D    2009-12-01    2009.91506849
  -1.52341223539E+00   2.61000000000E+00       05N01E08N04D    2009-12-30    2009.99452055
  -1.53448332115E+00   2.81000000000E+00       05N01E08N04D    2010-02-01    2010.08493151
  -1.52706898696E+00   2.94000000000E+00       05N01E08N04D    2010-03-10    2010.18630137
  -1.51618229839E+00   3.04000000000E+00       05N01E08N04D    2010-03-30    2010.24109589
  -1.48854889215E+00   2.84000000000E+00       05N01E08N04D    2010-05-03    2010.33424658
  -1.43667038293E+00   3.19000000000E+00       05N01E08N04D    2010-06-17    2010.45753425
  -1.41885351936E+00   3.28000000000E+00       05N01E08N04D    2010-06-30    2010.49315068
  -1.37813189296E+00   3.20000000000E+00       05N01E08N04D    2010-07-27    2010.56712329
  -1.31654346588E+00   3.09000000000E+00       05N01E08N04D    2010-09-01    2010.66575342
  -1.23611267619E+00   2.98000000000E+00       05N01E08N04D    2010-10-14    2010.78356164
  -1.19482656327E+00   3.28000000000E+00       05N01E08N04D    2010-12-01    2010.91506849
  -1.20270208285E+00   3.38000000000E+00       05N01E08N04D    2010-12-15    2010.95342466
  -1.22065790661E+00   3.13000000000E+00       05N01E08N04D    2011-01-01    2011.00000000
  -1.23150490480E+00   3.10000000000E+00       05N01E08N04D    2011-01-11    2011.02739726
  -1.23542739784E+00   3.36000000000E+00       05N01E08N04D    2011-01-15    2011.03835616
  -1.24926518980E+00   3.46000000000E+00       05N01E08N04D    2011-02-01    2011.08493151
  -1.25797806995E+00   3.52000000000E+00       05N01E08N04D    2011-02-15    2011.12328767
  -1.26473211145E+00   3.51000000000E+00       05N01E08N04D    2011-03-01    2011.16164384
  -1.26866938847E+00   3.54000000000E+00       05N01E08N04D    2011-03-11    2011.18904110
  -1.27011976669E+00   3.64000000000E+00       05N01E08N04D    2011-03-15    2011.20000000
  -1.27539982510E+00   3.76000000000E+00       05N01E08N04D    2011-04-01    2011.24657534
  -1.27959210701E+00   3.72000000000E+00       05N01E08N04D    2011-04-15    2011.28493151
  -1.28473417196E+00   3.69000000000E+00       05N01E08N04D    2011-05-01    2011.32876712
  -1.28996791504E+00   3.81000000000E+00       05N01E08N04D    2011-05-15    2011.36712329
  -1.29743997483E+00   3.84000000000E+00       05N01E08N04D    2011-06-01    2011.41369863
  -1.30455062571E+00   3.92000000000E+00       05N01E08N04D    2011-06-15    2011.45205479
  -1.31371894042E+00   3.89000000000E+00       05N01E08N04D    2011-07-01    2011.49589041
  -1.32252555757E+00   3.88000000000E+00       05N01E08N04D    2011-07-15    2011.53424658
  -1.33407227199E+00   3.82000000000E+00       05N01E08N04D    2011-08-01    2011.58082192
  -1.34426849561E+00   3.86000000000E+00       05N01E08N04D    2011-08-15    2011.61917808
  -1.34653008766E+00   3.71000000000E+00       05N01E08N04D    2011-08-18    2011.62739726
  -1.35738204755E+00   3.76000000000E+00       05N01E08N04D    2011-09-01    2011.66575342
  -1.36718294213E+00   3.76000000000E+00       05N01E08N04D    2011-09-15    2011.70410959
  -1.37142012954E+00   3.47000000000E+00       05N01E08N04D    2011-09-22    2011.72328767
  -1.39251348678E+00   3.66000000000E+00       05N01E08N04D    2012-01-11    2012.02732240
  -1.38516797851E+00   3.64000000000E+00       05N01E08N04D    2012-03-07    2012.18032787
  -1.35849593481E+00   4.14000000000E+00       05N01E08N04D    2012-05-07    2012.34699454
  -1.34718823618E+00   4.04000000000E+00       05N01E08N04D    2012-06-12    2012.44535519
  -1.34931760076E+00   4.03000000000E+00       05N01E08N04D    2012-08-14    2012.61748634
  -1.34782944230E+00   3.93000000000E+00       05N01E08N04D    2012-10-10    2012.77322404
  -1.28934565959E+00   3.99000000000E+00       05N01E08N04D    2013-01-14    2013.03561644
  -1.27387168712E+00   4.27000000000E+00       05N01E08N04D    2013-02-04    2013.09315068
  -1.22954600820E+00   4.35000000000E+00       05N01E08N04D    2013-04-01    2013.24657534
  -1.21686172105E+00   4.26000000000E+00       05N01E08N04D    2013-04-18    2013.29315068
  -1.19231787288E+00   4.57000000000E+00       05N01E08N04D    2013-05-29    2013.40547945
  -1.18233895737E+00   4.53000000000E+00       05N01E08N04D    2013-06-24    2013.47671233
  -1.17564130891E+00   4.57000000000E+00       05N01E08N04D    2013-07-23    2013.55616438
  -1.17299536111E+00   4.43000000000E+00       05N01E08N04D    2013-08-14    2013.61643836
  -1.17184870051E+00   4.31000000000E+00       05N01E08N04D    2013-09-03    2013.67123288
  -1.16308914127E+00   4.41000000000E+00       05N01E08N04D    2013-10-16    2013.78904110
  -1.14712603277E+00   4.50000000000E+00       05N01E08N04D    2013-11-18    2013.87945205
  -1.13693476066E+00   4.52000000000E+00       05N01E08N04D    2013-12-10    2013.93972603
  -1.13458252759E+00   4.47000000000E+00       05N01E08N04D    2013-12-15    2013.95342466
  -1.12635696009E+00   4.51000000000E+00       05N01E08N04D    2014-01-01    2014.00000000
  -1.12240256797E+00   4.80000000000E+00       05N01E08N04D    2014-01-09    2014.02191781
  -1.11941494243E+00   4.60000000000E+00       05N01E08N04D    2014-01-15    2014.03835616
  -1.11084076651E+00   4.54000000000E+00       05N01E08N04D    2014-02-01    2014.08493151
  -1.10343031201E+00   4.72000000000E+00       05N01E08N04D    2014-02-15    2014.12328767
  -1.09558885497E+00   4.70000000000E+00       05N01E08N04D    2014-03-01    2014.16164384
  -1.08742475047E+00   4.63000000000E+00       05N01E08N04D    2014-03-15    2014.20000000
  -1.08444564667E+00   5.07000000000E+00       05N01E08N04D    2014-03-20    2014.21369863
  -1.07719538147E+00   5.22000000000E+00       05N01E08N04D    2014-04-01    2014.24657534
  -1.06902885977E+00   5.23000000000E+00       05N01E08N04D    2014-04-15    2014.28493151
  -1.06029812018E+00   5.16000000000E+00       05N01E08N04D    2014-05-01    2014.32876712
  -1.05362129484E+00   5.25000000000E+00       05N01E08N04D    2014-05-15    2014.36712329
  -1.04685085400E+00   5.31000000000E+00       05N01E08N04D    2014-06-01    2014.41369863
  -1.04272261326E+00   5.41000000000E+00       05N01E08N04D    2014-06-15    2014.45205479
  -1.03961356465E+00   5.34000000000E+00       05N01E08N04D    2014-07-01    2014.49589041
  -1.03855055679E+00   5.16000000000E+00       05N01E08N04D    2014-07-10    2014.52054795
  -1.03812870145E+00   5.13000000000E+00       05N01E08N04D    2014-07-15    2014.53424658
  -1.03758941681E+00   5.16000000000E+00       05N01E08N04D    2014-08-01    2014.58082192
  -1.03780696173E+00   5.07000000000E+00       05N01E08N04D    2014-08-15    2014.61917808
  -1.03855884747E+00   5.10000000000E+00       05N01E08N04D    2014-09-01    2014.66575342
  -1.03811577990E+00   5.03000000000E+00       05N01E08N04D    2014-09-15    2014.70410959
  -1.03726815309E+00   4.98000000000E+00       05N01E08N04D    2014-09-22    2014.72328767
  -9.80334723922E-01   5.42000000000E+00       05N01E08N04D    2015-01-20    2015.05205479
  -9.51107077644E-01   5.44000000000E+00       05N01E08N04D    2015-03-03    2015.16712329
  -8.81059697921E-01   5.27000000000E+00       05N01E08N04D    2015-09-28    2015.73972603
  -8.46403544040E-01   5.25000000000E+00       05N01E08N04D    2016-01-20    2016.05191257
  -8.33039595808E-01   5.39000000000E+00       05N01E08N04D    2016-02-29    2016.16120219
  -8.34203701399E-01   5.63000000000E+00       05N01E08N04D    2016-07-13    2016.53005464
  -9.02921990627E-01   5.47000000000E+00       05N01E08N04D    2016-10-24    2016.81147541
   2.80024753984E+03   2.79765000000E+03       05N01E15C01D    2004-03-10    2004.18852459
  -1.06261552660E+00  -9.50000000000E-01       05N01E15C01D    2006-04-26    2006.31506849
   2.82156425008E+03   2.82500000000E+03       05N01E17Q01D    1952-06-24    1952.47814208
  -2.85533626281E+00  -8.00000000000E+00       05N01E17Q01D    1953-10-29    1953.82465753
  -4.31911662937E+00  -1.15000000000E+01       05N01E17Q01D    1954-11-24    1954.89589041
   2.80737246580E+03   2.81000000000E+03       05N01E20N01D    1953-09-25    1953.73150685
   2.03211221674E+00  -8.20000000000E-01       05N01E20N01D    1954-05-08    1954.34794521
  -3.17805055796E+01  -4.13200000000E+01       05N01E20N01D    1969-10-22    1969.80547945
   2.81789111411E+03   2.81600000000E+03       05N01E21R01D    1952-09-16    1952.70765027
  -3.87619314332E-01   3.25000000000E+00       05N01E21R01D    1954-05-09    1954.35068493
  -3.76804428593E+00   2.16000000000E+00       05N01E21R01D    1954-11-19    1954.88219178
  -2.00184426155E-01   1.47000000000E+00       05N01E21R01D    1955-03-14    1955.19726027
  -2.31504949174E+00   2.00000000000E-01       05N01E21R01D    1955-05-20    1955.38082192
  -2.62998913805E+00   0.00000000000E+00       05N01E21R01D    1955-06-01    1955.41369863
